logger_for_algo_1_1 - DEBUG - Started cross validation for 1'st type algorithm
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 14 in regular space is :3.168777693963801e-117
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 15 in log space is :-155.21146922619224
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 15 in regular space is :3.9130499074034546e-68
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 16 in log space is :-258.0293278624083
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 16 in regular space is :8.695343442871748e-113
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 17 in log space is :-226.13609798472518
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 17 in regular space is :6.170786007910091e-99
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 18 in log space is :-102.40691759960929
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 18 in regular space is :3.3515119927170117e-45
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 19 in log space is :-187.77747159305875
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 19 in regular space is :2.8137160078942593e-82
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 20 in log space is :-164.63758462372076
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 20 in regular space is :3.153591846170282e-72
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 21 in log space is :-65.7659408482138
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 21 in regular space is :2.742930429235327e-29
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 22 in log space is :-42.67590753706048
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 22 in regular space is :2.9247506518707284e-19
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: X in log space is :-237.71210704646023
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: X in regular space is :5.793534908639768e-104
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: Y in log space is :0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: Y in regular space is :1.0
logger_for_algo_1_1 - DEBUG - person_cross_validation_result for person: 178 in log space is: -6692.592535427654
logger_for_algo_1_1 - DEBUG - person_cross_validation_result for person: 178 in regular space is: 0.0
logger_for_algo_1_1 - DEBUG - Execution time for person 178 is: 112.28866314888 Seconds, 1.871477719148 Minutes.
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 1 in log space is :-667.4716697906109
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 1 in regular space is :1.3204956752471466e-290
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 2 in log space is :-703.513960778817
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 2 in regular space is :2.936086808846423e-306
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 3 in log space is :-714.1973812845736
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 3 in regular space is :6.730050427527e-311
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 4 in log space is :-656.2197557979553
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 4 in regular space is :1.0171409540491854e-285
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 5 in log space is :-550.4039898834527
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 5 in regular space is :9.174541639254348e-240
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 6 in log space is :-445.54999808756247
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 6 in regular space is :3.162965235527985e-194
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 7 in log space is :-541.4366396227371
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 7 in regular space is :7.195402812690138e-236
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 8 in log space is :-444.81348025965906
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 8 in regular space is :6.606326702637207e-194
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 9 in log space is :-376.21247474023124
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 9 in regular space is :4.1020240014549465e-164
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 10 in log space is :-407.76190222194725
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 10 in regular space is :8.151845399376656e-178
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 11 in log space is :-405.906702474791
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 11 in regular space is :5.211454467103632e-177
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 12 in log space is :-436.41384169639747
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 12 in regular space is :2.936815915357385e-190
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 13 in log space is :-303.6900885519824
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 13 in regular space is :1.2854948265257187e-132
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 14 in log space is :-252.0534748124345
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 14 in regular space is :3.42426009223064e-110
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 15 in log space is :-277.53893607629857
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 15 in regular space is :2.926655126848731e-121
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 16 in log space is :-262.1537599620782
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 16 in regular space is :1.406269761146931e-114
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 17 in log space is :-250.24291152769558
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 17 in regular space is :2.093555064334499e-109
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 18 in log space is :-285.11807312451543
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 18 in regular space is :1.4955266315902085e-124
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 19 in log space is :-152.64372351449416
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 19 in regular space is :5.101209742976347e-67
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 20 in log space is :-195.3390464795879
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 20 in regular space is :1.4632886825739022e-85
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 21 in log space is :-136.5281732962709
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 21 in regular space is :5.088241468645214e-60
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 22 in log space is :-105.20008384191809
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 22 in regular space is :2.0520318236877253e-46
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: X in log space is :-783.2050954292215
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: X in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: Y in log space is :0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: Y in regular space is :1.0
logger_for_algo_1_1 - DEBUG - person_cross_validation_result for person: 179 in log space is: -9353.615163255232
logger_for_algo_1_1 - DEBUG - person_cross_validation_result for person: 179 in regular space is: 0.0
logger_for_algo_1_1 - DEBUG - Execution time for person 179 is: 86.03270888328552 Seconds, 1.433878481388092 Minutes.
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 1 in log space is :-2128.6655877163007
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 1 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 2 in log space is :-2116.7566685970573
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 2 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 3 in log space is :-1922.8515474235069
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 3 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 4 in log space is :-2500.146386979837
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 4 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 5 in log space is :-2093.068662160359
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 5 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 6 in log space is :-2066.226085315833
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 6 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 7 in log space is :-1382.7619327321306
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 7 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 8 in log space is :-2348.644660187019
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 8 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 9 in log space is :-1187.454246907483
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 9 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 10 in log space is :-1335.005977220024
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 10 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 11 in log space is :-1270.1740688114724
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 11 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 12 in log space is :-2301.7318334943798
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 12 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 13 in log space is :-1265.421876492926
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 13 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 14 in log space is :-1170.8692062166936
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 14 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 15 in log space is :-825.6659357331997
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 15 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 16 in log space is :-1283.9488376137203
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 16 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 17 in log space is :-928.9578805810078
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 17 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 18 in log space is :-935.5773560397135
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 18 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 19 in log space is :-628.2862375055003
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 19 in regular space is :1.3764295749323593e-273
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 20 in log space is :-792.54068075222
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 20 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 21 in log space is :-458.5610305809496
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 21 in regular space is :7.070901750816527e-200
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 22 in log space is :-224.86867364933994
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 22 in regular space is :2.1916736245198396e-98
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: X in log space is :-2025.774975623665
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: X in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: Y in log space is :0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: Y in regular space is :1.0
logger_for_algo_1_1 - DEBUG - person_cross_validation_result for person: 180 in log space is: -33193.96034833434
logger_for_algo_1_1 - DEBUG - person_cross_validation_result for person: 180 in regular space is: 0.0
logger_for_algo_1_1 - DEBUG - Execution time for person 180 is: 731.7200756072998 Seconds, 12.195334593454996 Minutes.
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 1 in log space is :-1440.1814431503003
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 1 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 2 in log space is :-1603.3928449111709
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 2 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 3 in log space is :-1352.9164827998022
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 3 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 4 in log space is :-1149.3827076869704
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 4 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 5 in log space is :-1594.011918170971
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 5 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 6 in log space is :-1371.6731125993713
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 6 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 7 in log space is :-1472.4628354553572
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 7 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 8 in log space is :-1323.6458043559483
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 8 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 9 in log space is :-889.7473449443214
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 9 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 10 in log space is :-487.49665533085295
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 10 in regular space is :1.9181945093004364e-212
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 11 in log space is :-881.0127428839436
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 11 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 12 in log space is :-873.6106562566157
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 12 in regular space is :0.0
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 13 in log space is :-299.3774448683974
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 13 in regular space is :9.59461797656763e-131
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 14 in log space is :-423.1466953713816
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 14 in regular space is :1.6971692897438497e-184
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 15 in log space is :-400.7739171931129
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 15 in regular space is :8.832817804313442e-175
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 16 in log space is :-582.5848604182959
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 16 in regular space is :9.69638564536587e-254
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 17 in log space is :-563.4233006418401
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 17 in regular space is :2.0340871467148065e-245
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 18 in log space is :-559.5152929791279
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 18 in regular space is :1.0129679827756665e-243
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 19 in log space is :-301.40673002181836
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 19 in regular space is :1.2610152625035217e-131
logger_for_algo_1_1 - DEBUG - likelihood_for_ignored_chromosome: 20 in log space is :-505.5962682287005
